,CUS,ANS
3794,CUST0000234065,1.0
3795,CUST0000233658,0.0
3796,CUST0000233205,0.0
3797,CUST0000232995,1.0
3798,CUST0000232876,1.0
3799,CUST0000232172,0.0
3800,CUST0000232167,0.0
3801,CUST0000231954,1.0
3802,CUST0000231774,0.0
3803,CUST0000231675,1.0
3804,CUST0000231364,0.0
3805,CUST0000231131,0.0
3806,CUST0000230647,1.0
3807,CUST0000230291,1.0
3808,CUST0000229599,0.0
3809,CUST0000229532,1.0
3810,CUST0000229424,0.0
3811,CUST0000229327,0.0
3812,CUST0000229149,0.0
3813,CUST0000229117,0.0
3814,CUST0000228962,0.0
3815,CUST0000228941,1.0
3816,CUST0000228788,0.0
3817,CUST0000228256,0.0
3818,CUST0000227752,1.0
3819,CUST0000227629,0.0
3820,CUST0000227536,0.0
3821,CUST0000227529,1.0
3822,CUST0000227398,1.0
3823,CUST0000227265,0.0
3824,CUST0000227166,0.0
3825,CUST0000227053,0.0
3826,CUST0000227013,0.0
3827,CUST0000226332,1.0
3828,CUST0000225827,0.0
3829,CUST0000225754,0.0
3830,CUST0000225582,1.0
3831,CUST0000225488,1.0
3832,CUST0000225331,0.0
3833,CUST0000225324,0.0
3834,CUST0000225213,0.0
3835,CUST0000225193,1.0
3836,CUST0000225040,0.0
3837,CUST0000224831,1.0
3838,CUST0000224690,1.0
3839,CUST0000224627,1.0
3840,CUST0000224524,0.0
3841,CUST0000224516,0.0
3842,CUST0000224482,1.0
3843,CUST0000224335,0.0
3844,CUST0000224232,1.0
3845,CUST0000224145,0.0
3846,CUST0000224082,1.0
3847,CUST0000223968,1.0
3848,CUST0000223725,0.0
3849,CUST0000223618,1.0
3850,CUST0000223323,1.0
3851,CUST0000223188,0.0
3852,CUST0000223076,0.0
3853,CUST0000222318,0.0
3854,CUST0000222195,1.0
3855,CUST0000221361,0.0
3856,CUST0000221356,0.0
3857,CUST0000221352,1.0
3858,CUST0000221060,1.0
3859,CUST0000221017,0.0
3860,CUST0000220920,0.0
3861,CUST0000220735,1.0
3862,CUST0000220595,0.0
3863,CUST0000220331,0.0
3864,CUST0000220115,0.0
3865,CUST0000219808,1.0
3866,CUST0000219780,1.0
3867,CUST0000219699,0.0
3868,CUST0000219536,1.0
3869,CUST0000219524,0.0
3870,CUST0000219249,0.0
3871,CUST0000219153,0.0
3872,CUST0000218956,0.0
3873,CUST0000218633,0.0
3874,CUST0000218587,1.0
3875,CUST0000218305,0.0
3876,CUST0000218237,0.0
3877,CUST0000217740,1.0
3878,CUST0000217653,1.0
3879,CUST0000217499,1.0
3880,CUST0000217478,0.0
3881,CUST0000217297,1.0
3882,CUST0000216551,1.0
3883,CUST0000216317,1.0
3884,CUST0000216101,0.0
3885,CUST0000215689,0.0
3886,CUST0000215621,0.0
3887,CUST0000215521,1.0
3888,CUST0000215484,1.0
3889,CUST0000215116,0.0
3890,CUST0000214748,0.0
3891,CUST0000214716,0.0
3892,CUST0000214629,1.0
3893,CUST0000214609,0.0
3894,CUST0000214363,0.0
3895,CUST0000214212,0.0
3896,CUST0000213978,0.0
3897,CUST0000213955,0.0
3898,CUST0000213897,1.0
3899,CUST0000213878,0.0
3900,CUST0000213530,0.0
3901,CUST0000213425,0.0
3902,CUST0000212869,0.0
3903,CUST0000212677,1.0
3904,CUST0000212519,1.0
3905,CUST0000212431,0.0
3906,CUST0000212223,0.0
3907,CUST0000212216,0.0
3908,CUST0000212148,0.0
3909,CUST0000212093,1.0
3910,CUST0000212016,0.0
3911,CUST0000211673,1.0
3912,CUST0000211407,1.0
3913,CUST0000211389,1.0
3914,CUST0000211321,1.0
3915,CUST0000211064,0.0
3916,CUST0000211047,0.0
3917,CUST0000210083,0.0
3918,CUST0000209646,0.0
3919,CUST0000209339,1.0
3920,CUST0000209051,1.0
3921,CUST0000209037,0.0
3922,CUST0000208981,1.0
3923,CUST0000208854,1.0
3924,CUST0000208808,0.0
3925,CUST0000208677,0.0
3926,CUST0000208588,1.0
3927,CUST0000208533,0.0
3928,CUST0000207778,0.0
3929,CUST0000207011,1.0
3930,CUST0000206868,0.0
3931,CUST0000206721,0.0
3932,CUST0000206542,0.0
3933,CUST0000206442,0.0
3934,CUST0000206190,0.0
3935,CUST0000206165,1.0
3936,CUST0000206035,0.0
3937,CUST0000205747,0.0
3938,CUST0000205671,1.0
3939,CUST0000205547,0.0
3940,CUST0000205301,0.0
3941,CUST0000205018,0.0
3942,CUST0000204592,0.0
3943,CUST0000204216,0.0
3944,CUST0000204102,0.0
3945,CUST0000204088,1.0
3946,CUST0000204025,1.0
3947,CUST0000204018,0.0
3948,CUST0000203993,0.0
3949,CUST0000203720,1.0
3950,CUST0000203680,1.0
3951,CUST0000203671,1.0
3952,CUST0000203491,0.0
3953,CUST0000203419,1.0
3954,CUST0000203059,0.0
3955,CUST0000203043,1.0
3956,CUST0000202837,0.0
3957,CUST0000202713,1.0
3958,CUST0000202476,0.0
3959,CUST0000202206,0.0
3960,CUST0000201981,1.0
3961,CUST0000201801,0.0
3962,CUST0000201463,1.0
3963,CUST0000201287,1.0
3964,CUST0000200917,0.0
3965,CUST0000200864,1.0
3966,CUST0000200724,1.0
3967,CUST0000200588,0.0
3968,CUST0000200113,0.0
3969,CUST0000200033,1.0
3970,CUST0000199914,0.0
3971,CUST0000199788,0.0
3972,CUST0000199773,0.0
3973,CUST0000199713,1.0
3974,CUST0000199455,0.0
3975,CUST0000199394,1.0
3976,CUST0000199355,0.0
3977,CUST0000199346,0.0
3978,CUST0000199324,0.0
3979,CUST0000199253,1.0
3980,CUST0000199229,1.0
3981,CUST0000199180,0.0
3982,CUST0000199032,0.0
3983,CUST0000198651,0.0
3984,CUST0000198561,1.0
3985,CUST0000198486,0.0
3986,CUST0000198334,1.0
3987,CUST0000198121,0.0
3988,CUST0000198011,0.0
3989,CUST0000197975,0.0
3990,CUST0000197720,0.0
3991,CUST0000197717,0.0
3992,CUST0000197476,1.0
3993,CUST0000197177,0.0
3994,CUST0000197152,0.0
3995,CUST0000197150,0.0
3996,CUST0000196773,0.0
3997,CUST0000196637,1.0
3998,CUST0000196452,0.0
3999,CUST0000196444,0.0
4000,CUST0000196396,0.0
4001,CUST0000196385,0.0
4002,CUST0000196121,0.0
4003,CUST0000195975,1.0
4004,CUST0000195874,1.0
4005,CUST0000195791,1.0
4006,CUST0000195772,0.0
4007,CUST0000195742,0.0
4008,CUST0000195740,1.0
4009,CUST0000195041,0.0
4010,CUST0000194891,0.0
4011,CUST0000194560,1.0
4012,CUST0000194547,0.0
4013,CUST0000194392,1.0
4014,CUST0000194233,0.0
4015,CUST0000193956,1.0
4016,CUST0000193773,0.0
4017,CUST0000193265,1.0
4018,CUST0000193230,1.0
4019,CUST0000193209,0.0
4020,CUST0000193183,1.0
4021,CUST0000193118,1.0
4022,CUST0000193087,0.0
4023,CUST0000193010,0.0
4024,CUST0000192559,1.0
4025,CUST0000192514,1.0
4026,CUST0000191983,0.0
4027,CUST0000191960,0.0
4028,CUST0000191339,0.0
4029,CUST0000191248,1.0
4030,CUST0000191190,0.0
4031,CUST0000190835,1.0
4032,CUST0000190750,1.0
4033,CUST0000190448,1.0
4034,CUST0000190174,0.0
4035,CUST0000190109,1.0
4036,CUST0000189714,1.0
4037,CUST0000189657,1.0
4038,CUST0000189585,1.0
4039,CUST0000189276,1.0
4040,CUST0000188655,0.0
4041,CUST0000188561,1.0
4042,CUST0000188090,1.0
4043,CUST0000188001,1.0
4044,CUST0000187916,0.0
4045,CUST0000187885,0.0
4046,CUST0000187832,1.0
4047,CUST0000187720,1.0
4048,CUST0000187585,0.0
4049,CUST0000186979,0.0
4050,CUST0000186827,0.0
4051,CUST0000186477,0.0
4052,CUST0000186240,1.0
4053,CUST0000185571,0.0
4054,CUST0000185094,0.0
4055,CUST0000184526,0.0
4056,CUST0000184426,0.0
4057,CUST0000183589,1.0
4058,CUST0000183523,1.0
4059,CUST0000183469,0.0
4060,CUST0000183348,0.0
4061,CUST0000183230,1.0
4062,CUST0000183225,0.0
4063,CUST0000183093,0.0
4064,CUST0000182916,0.0
4065,CUST0000182582,0.0
4066,CUST0000182451,0.0
4067,CUST0000182139,0.0
4068,CUST0000181741,1.0
4069,CUST0000181525,0.0
4070,CUST0000180856,0.0
4071,CUST0000180588,0.0
4072,CUST0000180467,1.0
4073,CUST0000180434,0.0
4074,CUST0000180206,1.0
4075,CUST0000180051,1.0
4076,CUST0000180023,0.0
4077,CUST0000179817,0.0
4078,CUST0000179746,0.0
4079,CUST0000179481,0.0
4080,CUST0000179329,1.0
4081,CUST0000179265,0.0
4082,CUST0000179263,1.0
4083,CUST0000179031,0.0
4084,CUST0000178986,0.0
4085,CUST0000178820,1.0
4086,CUST0000178690,0.0
4087,CUST0000178603,1.0
4088,CUST0000178558,1.0
4089,CUST0000178509,0.0
4090,CUST0000178093,1.0
4091,CUST0000177911,0.0
4092,CUST0000177901,0.0
4093,CUST0000177733,1.0
4094,CUST0000177622,1.0
4095,CUST0000177444,0.0
4096,CUST0000177169,0.0
4097,CUST0000177095,0.0
4098,CUST0000176705,1.0
4099,CUST0000176701,0.0
4100,CUST0000176637,0.0
4101,CUST0000176387,1.0
4102,CUST0000176102,0.0
4103,CUST0000176081,1.0
4104,CUST0000176004,1.0
4105,CUST0000175470,0.0
4106,CUST0000175277,1.0
4107,CUST0000175215,0.0
4108,CUST0000175019,1.0
4109,CUST0000174615,0.0
4110,CUST0000174543,0.0
4111,CUST0000174325,0.0
4112,CUST0000173929,0.0
4113,CUST0000173361,0.0
4114,CUST0000173051,1.0
4115,CUST0000172994,0.0
4116,CUST0000172939,1.0
4117,CUST0000171942,1.0
4118,CUST0000171760,0.0
4119,CUST0000170672,0.0
4120,CUST0000170500,1.0
4121,CUST0000170376,0.0
4122,CUST0000169890,0.0
4123,CUST0000169887,1.0
4124,CUST0000169503,1.0
4125,CUST0000169377,0.0
4126,CUST0000169257,0.0
4127,CUST0000169058,0.0
4128,CUST0000168857,1.0
4129,CUST0000168651,0.0
4130,CUST0000168606,0.0
4131,CUST0000168578,1.0
4132,CUST0000168307,0.0
4133,CUST0000168297,0.0
4134,CUST0000168254,0.0
4135,CUST0000168178,0.0
4136,CUST0000168088,0.0
4137,CUST0000167586,0.0
4138,CUST0000167368,1.0
4139,CUST0000167262,1.0
4140,CUST0000167253,0.0
4141,CUST0000167244,0.0
4142,CUST0000167183,0.0
4143,CUST0000167044,1.0
4144,CUST0000166946,1.0
4145,CUST0000166823,0.0
4146,CUST0000166674,0.0
4147,CUST0000166560,0.0
4148,CUST0000166546,0.0
4149,CUST0000166407,0.0
4150,CUST0000166295,0.0
4151,CUST0000166268,1.0
4152,CUST0000166122,0.0
4153,CUST0000166035,1.0
4154,CUST0000165640,0.0
4155,CUST0000165493,1.0
4156,CUST0000165485,1.0
4157,CUST0000165473,1.0
4158,CUST0000165033,0.0
4159,CUST0000164777,0.0
4160,CUST0000164214,0.0
4161,CUST0000163810,1.0
4162,CUST0000163355,0.0
4163,CUST0000163212,1.0
4164,CUST0000162850,0.0
4165,CUST0000162773,0.0
4166,CUST0000162730,0.0
4167,CUST0000162536,1.0
4168,CUST0000162434,0.0
4169,CUST0000162349,0.0
4170,CUST0000162230,0.0
4171,CUST0000162102,1.0
4172,CUST0000161994,0.0
4173,CUST0000161967,0.0
4174,CUST0000161885,0.0
4175,CUST0000161404,1.0
4176,CUST0000161286,0.0
4177,CUST0000161188,1.0
4178,CUST0000160729,1.0
4179,CUST0000160617,1.0
4180,CUST0000160456,0.0
4181,CUST0000160306,1.0
4182,CUST0000159899,0.0
4183,CUST0000159864,0.0
4184,CUST0000159862,0.0
4185,CUST0000159682,0.0
4186,CUST0000159615,0.0
4187,CUST0000158972,0.0
4188,CUST0000158853,0.0
4189,CUST0000158576,1.0
4190,CUST0000158544,0.0
4191,CUST0000158354,0.0
4192,CUST0000158221,0.0
4193,CUST0000157823,0.0
4194,CUST0000157795,1.0
4195,CUST0000157717,1.0
4196,CUST0000157638,0.0
4197,CUST0000157175,1.0
4198,CUST0000157162,1.0
4199,CUST0000157101,1.0
4200,CUST0000156940,1.0
4201,CUST0000156875,1.0
4202,CUST0000156718,0.0
4203,CUST0000156330,0.0
4204,CUST0000156297,1.0
4205,CUST0000156219,1.0
4206,CUST0000156209,0.0
4207,CUST0000156208,0.0
4208,CUST0000156198,0.0
4209,CUST0000156179,1.0
4210,CUST0000155767,0.0
4211,CUST0000155661,0.0
4212,CUST0000155214,0.0
4213,CUST0000154831,1.0
4214,CUST0000154813,1.0
4215,CUST0000154806,0.0
4216,CUST0000154778,0.0
4217,CUST0000154719,1.0
4218,CUST0000154180,1.0
4219,CUST0000154122,0.0
4220,CUST0000154091,0.0
4221,CUST0000153789,1.0
4222,CUST0000153576,1.0
4223,CUST0000153446,1.0
4224,CUST0000153320,0.0
4225,CUST0000152715,0.0
4226,CUST0000152669,0.0
4227,CUST0000152233,0.0
4228,CUST0000151825,0.0
4229,CUST0000151651,1.0
4230,CUST0000151558,1.0
4231,CUST0000151506,1.0
4232,CUST0000151471,0.0
4233,CUST0000151178,1.0
4234,CUST0000151112,1.0
4235,CUST0000151068,1.0
4236,CUST0000150892,1.0
4237,CUST0000150728,1.0
4238,CUST0000150629,1.0
4239,CUST0000150333,1.0
4240,CUST0000150295,1.0
4241,CUST0000150282,0.0
4242,CUST0000149982,1.0
4243,CUST0000149878,1.0
4244,CUST0000149716,0.0
4245,CUST0000149614,0.0
4246,CUST0000149548,1.0
4247,CUST0000149391,0.0
4248,CUST0000149372,1.0
4249,CUST0000149344,0.0
4250,CUST0000149331,0.0
4251,CUST0000149263,0.0
4252,CUST0000149077,0.0
4253,CUST0000149006,0.0
4254,CUST0000148783,0.0
4255,CUST0000148683,1.0
4256,CUST0000147978,1.0
4257,CUST0000147674,0.0
4258,CUST0000147472,1.0
4259,CUST0000147274,0.0
4260,CUST0000146867,0.0
4261,CUST0000146770,0.0
4262,CUST0000146488,0.0
4263,CUST0000146061,1.0
4264,CUST0000146045,1.0
4265,CUST0000145809,0.0
4266,CUST0000145641,0.0
4267,CUST0000145541,1.0
4268,CUST0000145387,0.0
4269,CUST0000145363,0.0
4270,CUST0000145307,0.0
4271,CUST0000145181,0.0
4272,CUST0000144594,1.0
4273,CUST0000144492,0.0
4274,CUST0000144435,0.0
4275,CUST0000144313,0.0
4276,CUST0000144071,0.0
4277,CUST0000143857,1.0
4278,CUST0000143770,0.0
4279,CUST0000143602,0.0
4280,CUST0000143568,0.0
4281,CUST0000143092,0.0
4282,CUST0000143069,1.0
4283,CUST0000143009,0.0
4284,CUST0000142966,1.0
4285,CUST0000142685,1.0
4286,CUST0000142590,0.0
4287,CUST0000142549,0.0
4288,CUST0000142485,0.0
4289,CUST0000142444,0.0
4290,CUST0000142399,1.0
4291,CUST0000142262,0.0
4292,CUST0000142059,0.0
4293,CUST0000142047,0.0
4294,CUST0000141926,1.0
4295,CUST0000141657,0.0
4296,CUST0000141343,1.0
4297,CUST0000141094,0.0
4298,CUST0000140947,0.0
4299,CUST0000140700,0.0
4300,CUST0000140438,0.0
4301,CUST0000140306,0.0
4302,CUST0000139484,0.0
4303,CUST0000139227,0.0
4304,CUST0000138854,0.0
4305,CUST0000138774,0.0
4306,CUST0000138580,1.0
4307,CUST0000138450,0.0
4308,CUST0000138040,1.0
4309,CUST0000137876,1.0
4310,CUST0000137649,0.0
4311,CUST0000137569,0.0
4312,CUST0000137504,0.0
4313,CUST0000136982,1.0
4314,CUST0000135514,0.0
4315,CUST0000135244,1.0
4316,CUST0000135178,1.0
4317,CUST0000134957,0.0
4318,CUST0000134680,1.0
4319,CUST0000134361,0.0
4320,CUST0000134243,1.0
4321,CUST0000133938,1.0
4322,CUST0000133579,0.0
4323,CUST0000133247,1.0
4324,CUST0000132844,0.0
4325,CUST0000132826,0.0
4326,CUST0000132577,0.0
4327,CUST0000132235,0.0
4328,CUST0000132213,0.0
4329,CUST0000132151,0.0
4330,CUST0000131867,0.0
4331,CUST0000131635,0.0
4332,CUST0000131508,1.0
4333,CUST0000131491,0.0
4334,CUST0000131452,1.0
4335,CUST0000131200,0.0
4336,CUST0000131091,0.0
4337,CUST0000130724,0.0
4338,CUST0000130703,0.0
4339,CUST0000130658,0.0
4340,CUST0000130446,1.0
4341,CUST0000130407,1.0
4342,CUST0000129804,1.0
4343,CUST0000129677,0.0
4344,CUST0000129484,1.0
4345,CUST0000129368,0.0
4346,CUST0000129034,1.0
4347,CUST0000128997,1.0
4348,CUST0000128862,1.0
4349,CUST0000128804,1.0
4350,CUST0000128185,1.0
4351,CUST0000128103,0.0
4352,CUST0000127560,1.0
4353,CUST0000127498,0.0
4354,CUST0000127477,0.0
4355,CUST0000127124,0.0
4356,CUST0000126750,0.0
4357,CUST0000126668,0.0
4358,CUST0000126351,0.0
4359,CUST0000126343,1.0
4360,CUST0000126202,1.0
4361,CUST0000126117,0.0
4362,CUST0000125548,1.0
4363,CUST0000125490,1.0
4364,CUST0000125421,0.0
4365,CUST0000125124,0.0
4366,CUST0000125091,0.0
4367,CUST0000125006,1.0
4368,CUST0000124963,0.0
4369,CUST0000124935,1.0
4370,CUST0000124448,1.0
4371,CUST0000124431,0.0
4372,CUST0000124113,0.0
4373,CUST0000123142,1.0
4374,CUST0000122993,0.0
4375,CUST0000122425,0.0
4376,CUST0000122174,1.0
4377,CUST0000122093,0.0
4378,CUST0000121998,1.0
4379,CUST0000121684,1.0
4380,CUST0000121492,0.0
4381,CUST0000121266,1.0
4382,CUST0000121259,0.0
4383,CUST0000121178,0.0
4384,CUST0000120903,1.0
4385,CUST0000120837,0.0
4386,CUST0000120799,0.0
4387,CUST0000120536,0.0
4388,CUST0000120453,1.0
4389,CUST0000120214,0.0
4390,CUST0000120143,1.0
4391,CUST0000120088,0.0
4392,CUST0000119837,0.0
4393,CUST0000119198,0.0
4394,CUST0000117777,0.0
4395,CUST0000117522,1.0
4396,CUST0000117239,0.0
4397,CUST0000116031,1.0
4398,CUST0000115970,0.0
4399,CUST0000115923,0.0
4400,CUST0000115629,0.0
4401,CUST0000115401,1.0
4402,CUST0000115400,1.0
4403,CUST0000115390,0.0
4404,CUST0000115101,0.0
4405,CUST0000114775,0.0
4406,CUST0000114492,0.0
4407,CUST0000114208,0.0
4408,CUST0000113976,1.0
4409,CUST0000113788,1.0
4410,CUST0000112612,0.0
4411,CUST0000112467,0.0
4412,CUST0000112412,1.0
4413,CUST0000112178,0.0
4414,CUST0000111779,0.0
4415,CUST0000111673,0.0
4416,CUST0000111137,0.0
4417,CUST0000110854,0.0
4418,CUST0000110748,1.0
4419,CUST0000110607,0.0
4420,CUST0000110508,1.0
4421,CUST0000110486,1.0
4422,CUST0000110356,0.0
4423,CUST0000109728,0.0
4424,CUST0000109701,1.0
4425,CUST0000109639,0.0
4426,CUST0000109625,0.0
4427,CUST0000109509,1.0
4428,CUST0000109500,0.0
4429,CUST0000109451,1.0
4430,CUST0000109262,1.0
4431,CUST0000109193,0.0
4432,CUST0000109188,0.0
4433,CUST0000109120,1.0
4434,CUST0000109079,0.0
4435,CUST0000107770,0.0
4436,CUST0000107768,0.0
4437,CUST0000107554,0.0
4438,CUST0000107333,0.0
4439,CUST0000107301,1.0
4440,CUST0000107151,1.0
4441,CUST0000106871,0.0
4442,CUST0000106770,1.0
4443,CUST0000106749,0.0
4444,CUST0000106639,0.0
4445,CUST0000106540,0.0
4446,CUST0000106420,0.0
4447,CUST0000105725,1.0
4448,CUST0000105720,0.0
4449,CUST0000105652,0.0
4450,CUST0000105613,0.0
4451,CUST0000105586,0.0
4452,CUST0000105001,1.0
4453,CUST0000104986,0.0
4454,CUST0000104788,1.0
4455,CUST0000104637,0.0
4456,CUST0000104542,1.0
4457,CUST0000104035,0.0
4458,CUST0000103784,0.0
4459,CUST0000103653,0.0
4460,CUST0000103039,0.0
4461,CUST0000102963,1.0
4462,CUST0000102869,0.0
4463,CUST0000102491,1.0
4464,CUST0000102383,0.0
4465,CUST0000102331,0.0
4466,CUST0000102309,0.0
4467,CUST0000102015,0.0
4468,CUST0000101913,1.0
4469,CUST0000101739,1.0
4470,CUST0000101652,0.0
4471,CUST0000101377,1.0
4472,CUST0000101185,1.0
4473,CUST0000101162,0.0
4474,CUST0000101121,0.0
4475,CUST0000100955,0.0
4476,CUST0000100914,0.0
4477,CUST0000100897,0.0
4478,CUST0000100865,0.0
4479,CUST0000100629,0.0
4480,CUST0000100432,1.0
4481,CUST0000100419,0.0
4482,CUST0000099557,0.0
4483,CUST0000099530,0.0
4484,CUST0000099465,1.0
4485,CUST0000099315,0.0
4486,CUST0000099026,0.0
4487,CUST0000098812,1.0
4488,CUST0000098775,1.0
4489,CUST0000098598,1.0
4490,CUST0000098592,1.0
4491,CUST0000098418,1.0
4492,CUST0000098337,0.0
4493,CUST0000098174,1.0
4494,CUST0000097732,0.0
4495,CUST0000097667,0.0
4496,CUST0000097286,1.0
4497,CUST0000097252,0.0
4498,CUST0000097226,0.0
4499,CUST0000097065,0.0
4500,CUST0000096570,0.0
4501,CUST0000096525,0.0
4502,CUST0000096346,1.0
4503,CUST0000096331,1.0
4504,CUST0000096239,0.0
4505,CUST0000095739,0.0
4506,CUST0000095712,0.0
4507,CUST0000095209,1.0
4508,CUST0000095092,1.0
4509,CUST0000095091,1.0
4510,CUST0000094763,0.0
4511,CUST0000094693,1.0
4512,CUST0000094518,1.0
4513,CUST0000094387,0.0
4514,CUST0000093607,0.0
4515,CUST0000093216,0.0
4516,CUST0000092839,0.0
4517,CUST0000092719,1.0
4518,CUST0000092674,1.0
4519,CUST0000092645,0.0
4520,CUST0000092637,1.0
4521,CUST0000092460,0.0
4522,CUST0000092328,0.0
4523,CUST0000092269,0.0
4524,CUST0000092201,0.0
4525,CUST0000092187,0.0
4526,CUST0000092176,0.0
4527,CUST0000091896,0.0
4528,CUST0000091796,0.0
4529,CUST0000091697,0.0
4530,CUST0000091671,1.0
4531,CUST0000091646,1.0
4532,CUST0000091625,0.0
4533,CUST0000091271,0.0
4534,CUST0000091257,1.0
4535,CUST0000091090,1.0
4536,CUST0000090957,0.0
4537,CUST0000090870,1.0
4538,CUST0000090867,1.0
4539,CUST0000090508,0.0
4540,CUST0000090376,0.0
4541,CUST0000090072,0.0
4542,CUST0000089962,1.0
4543,CUST0000089820,0.0
4544,CUST0000089711,0.0
4545,CUST0000089501,0.0
4546,CUST0000089485,1.0
4547,CUST0000089459,0.0
4548,CUST0000088955,0.0
4549,CUST0000088904,1.0
4550,CUST0000088853,0.0
4551,CUST0000088813,0.0
4552,CUST0000088701,0.0
4553,CUST0000088620,0.0
4554,CUST0000088575,0.0
4555,CUST0000088415,0.0
4556,CUST0000088309,1.0
4557,CUST0000088232,0.0
4558,CUST0000088073,0.0
4559,CUST0000087895,0.0
4560,CUST0000087850,0.0
4561,CUST0000087833,0.0
4562,CUST0000087799,0.0
4563,CUST0000086976,0.0
4564,CUST0000086940,0.0
4565,CUST0000086931,1.0
4566,CUST0000086810,1.0
4567,CUST0000086768,0.0
4568,CUST0000086754,1.0
4569,CUST0000086516,0.0
4570,CUST0000086468,1.0
4571,CUST0000085841,1.0
4572,CUST0000085537,0.0
4573,CUST0000085435,0.0
4574,CUST0000085396,0.0
4575,CUST0000085249,0.0
4576,CUST0000085180,0.0
4577,CUST0000084985,0.0
4578,CUST0000084889,1.0
4579,CUST0000084849,0.0
4580,CUST0000084519,1.0
4581,CUST0000084449,0.0
4582,CUST0000083736,0.0
4583,CUST0000083735,1.0
4584,CUST0000083700,0.0
4585,CUST0000082523,0.0
4586,CUST0000082456,1.0
4587,CUST0000082206,0.0
4588,CUST0000081993,0.0
4589,CUST0000081683,0.0
4590,CUST0000081381,1.0
4591,CUST0000081357,0.0
4592,CUST0000081326,0.0
4593,CUST0000081255,0.0
4594,CUST0000081109,1.0
4595,CUST0000080905,1.0
4596,CUST0000080684,1.0
4597,CUST0000080630,0.0
4598,CUST0000080372,0.0
4599,CUST0000080301,0.0
4600,CUST0000079790,1.0
4601,CUST0000079529,0.0
4602,CUST0000079207,0.0
4603,CUST0000079125,1.0
4604,CUST0000079114,0.0
4605,CUST0000078889,0.0
4606,CUST0000078777,0.0
4607,CUST0000078429,0.0
4608,CUST0000078328,0.0
4609,CUST0000078020,0.0
4610,CUST0000077998,0.0
4611,CUST0000077708,0.0
4612,CUST0000077478,1.0
4613,CUST0000077294,0.0
4614,CUST0000077221,1.0
4615,CUST0000076793,1.0
4616,CUST0000076787,0.0
4617,CUST0000076243,0.0
4618,CUST0000076091,0.0
4619,CUST0000076078,0.0
4620,CUST0000075376,0.0
4621,CUST0000075112,0.0
4622,CUST0000075013,1.0
4623,CUST0000074825,0.0
4624,CUST0000074601,0.0
4625,CUST0000074550,1.0
4626,CUST0000074341,0.0
4627,CUST0000073777,0.0
4628,CUST0000073199,0.0
4629,CUST0000072800,0.0
4630,CUST0000072578,0.0
4631,CUST0000072124,0.0
4632,CUST0000071732,0.0
4633,CUST0000071511,1.0
4634,CUST0000071264,1.0
4635,CUST0000071220,0.0
4636,CUST0000070986,0.0
4637,CUST0000070949,0.0
4638,CUST0000070207,1.0
4639,CUST0000069832,1.0
4640,CUST0000069624,0.0
4641,CUST0000069477,1.0
4642,CUST0000069011,0.0
4643,CUST0000068797,0.0
4644,CUST0000068730,0.0
4645,CUST0000068170,0.0
4646,CUST0000067889,1.0
4647,CUST0000067848,1.0
4648,CUST0000067841,0.0
4649,CUST0000067605,0.0
4650,CUST0000067158,0.0
4651,CUST0000066762,0.0
4652,CUST0000066462,0.0
4653,CUST0000066423,1.0
4654,CUST0000066327,1.0
4655,CUST0000065671,0.0
4656,CUST0000065468,1.0
4657,CUST0000063939,0.0
4658,CUST0000063646,0.0
4659,CUST0000063172,1.0
4660,CUST0000063144,1.0
4661,CUST0000063103,0.0
4662,CUST0000062946,0.0
4663,CUST0000062891,1.0
4664,CUST0000062780,1.0
4665,CUST0000062382,0.0
4666,CUST0000062236,0.0
4667,CUST0000062146,1.0
4668,CUST0000062102,1.0
4669,CUST0000062082,0.0
4670,CUST0000061695,0.0
4671,CUST0000061472,0.0
4672,CUST0000061263,0.0
4673,CUST0000061224,1.0
4674,CUST0000061214,0.0
4675,CUST0000061162,0.0
4676,CUST0000060847,0.0
4677,CUST0000060800,0.0
4678,CUST0000060707,0.0
4679,CUST0000060410,0.0
4680,CUST0000060281,0.0
4681,CUST0000060098,1.0
4682,CUST0000060094,1.0
4683,CUST0000060014,1.0
4684,CUST0000059541,1.0
4685,CUST0000059470,0.0
4686,CUST0000059001,0.0
4687,CUST0000058875,0.0
4688,CUST0000058634,0.0
4689,CUST0000058615,1.0
4690,CUST0000058498,1.0
4691,CUST0000057790,1.0
4692,CUST0000057417,0.0
4693,CUST0000057088,0.0
4694,CUST0000057033,0.0
4695,CUST0000056956,1.0
4696,CUST0000056849,0.0
4697,CUST0000056664,1.0
4698,CUST0000056533,0.0
4699,CUST0000056276,0.0
4700,CUST0000055988,1.0
4701,CUST0000055931,0.0
4702,CUST0000055829,0.0
4703,CUST0000055631,0.0
4704,CUST0000055396,0.0
4705,CUST0000055392,1.0
4706,CUST0000055381,0.0
4707,CUST0000055276,1.0
4708,CUST0000055165,0.0
4709,CUST0000055116,1.0
4710,CUST0000055064,0.0
4711,CUST0000055017,1.0
4712,CUST0000054846,1.0
4713,CUST0000054804,0.0
4714,CUST0000054771,1.0
4715,CUST0000054756,0.0
4716,CUST0000054749,0.0
4717,CUST0000054115,0.0
4718,CUST0000053961,0.0
4719,CUST0000053837,0.0
4720,CUST0000053659,0.0
4721,CUST0000053580,1.0
4722,CUST0000053339,1.0
4723,CUST0000053274,0.0
4724,CUST0000052887,1.0
4725,CUST0000052765,0.0
