,CUST_CODE,LAST_WEEK,LAST_DATE,TOTAl_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_XX,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,CHURN
194,CUST0000161885,200612,2006-05-18,1,9.21,0,6,0,0,0,6,0,0,0,6,0,6,0,0,0,0,6,0,0,0,1
195,CUST0000162349,200613,2006-05-24,10,155.85,0,92,0,0,84,6,2,50,8,34,0,45,0,47,0,0,0,92,0,0,0
196,CUST0000162773,200614,2006-05-30,39,433.94999999999993,0,211,0,0,131,62,18,22,53,136,0,184,2,24,1,0,0,211,0,0,0
197,CUST0000163212,200610,2006-05-05,2,29.34,0,16,0,0,13,3,0,0,3,13,0,13,3,0,0,0,16,0,0,0,0
198,CUST0000166295,200613,2006-05-24,11,307.4700000000001,0,0,138,0,120,16,2,50,10,78,0,120,0,11,7,0,138,0,0,0,0
199,CUST0000166674,200612,2006-05-15,3,93.56,65,0,0,0,65,0,0,49,0,16,0,65,0,0,0,0,0,0,0,65,0
200,CUST0000167586,200614,2006-05-31,9,230.77000000000004,0,137,0,0,133,2,2,122,4,11,0,27,15,93,2,0,29,2,0,106,0
201,CUST0000168088,200614,2006-05-30,11,90.06,0,0,49,0,24,18,7,0,20,29,0,26,3,17,3,0,45,2,2,0,0
202,CUST0000168307,200614,2006-05-31,5,42.23,31,0,0,0,23,4,4,17,4,10,0,0,17,8,6,0,31,0,0,0,0
203,CUST0000168651,200614,2006-05-29,3,37.61,0,0,16,0,11,5,0,0,5,11,0,5,0,11,0,0,16,0,0,0,1
204,CUST0000169058,200614,2006-05-29,7,166.13,0,0,110,0,105,4,1,85,5,20,0,74,14,21,1,0,0,0,0,110,0
205,CUST0000169257,200612,2006-05-18,6,55.61,0,39,0,0,23,15,1,0,10,29,0,38,1,0,0,0,23,16,0,0,0
206,CUST0000169887,200613,2006-05-23,5,62.78,0,28,0,0,26,1,1,0,2,26,0,16,5,7,0,0,21,6,1,0,1
207,CUST0000169890,200614,2006-05-29,8,79.24,0,0,44,0,33,8,3,0,11,33,0,39,0,3,2,0,6,38,0,0,0
208,CUST0000171760,200613,2006-05-26,3,44.28,0,0,27,0,25,0,2,15,2,10,0,0,2,25,0,0,25,0,2,0,0
209,CUST0000173929,200614,2006-05-29,26,213.79,0,113,0,0,66,36,11,44,29,40,0,55,3,51,4,0,0,113,0,0,0
210,CUST0000174543,200614,2006-05-31,4,41.61,0,30,0,0,9,21,0,0,5,25,0,0,17,13,0,0,22,8,0,0,0
211,CUST0000176004,200613,2006-05-27,8,215.03,0,0,100,0,96,3,1,54,4,42,0,44,2,54,0,0,100,0,0,0,0
212,CUST0000177095,200613,2006-05-23,7,39.51,0,26,0,0,0,22,4,0,11,15,0,16,0,10,0,0,22,4,0,0,0
213,CUST0000177169,200612,2006-05-16,2,39.1,0,15,0,0,15,0,0,10,0,5,0,0,0,15,0,0,15,0,0,0,0
214,CUST0000177622,200612,2006-05-21,5,23.21,12,0,0,0,8,0,4,0,4,8,0,3,1,8,0,0,12,0,0,0,0
215,CUST0000177901,200609,2006-04-24,2,72.44,0,29,0,0,29,0,0,19,0,10,0,10,0,19,0,0,29,0,0,0,0
216,CUST0000177911,200612,2006-05-20,8,81.20000000000002,0,34,0,0,10,18,6,0,8,25,1,24,0,9,0,1,34,0,0,0,0
217,CUST0000178603,200613,2006-05-24,10,110.12,59,0,0,0,40,18,1,18,19,22,0,35,4,20,0,0,59,0,0,0,0
218,CUST0000178986,200614,2006-05-30,30,230.26000000000005,120,0,0,0,60,43,17,12,44,64,0,23,1,92,4,0,14,106,0,0,0
219,CUST0000179031,200613,2006-05-23,11,280.84000000000003,0,139,0,0,127,9,3,71,12,56,0,64,12,63,0,0,126,0,2,11,0
220,CUST0000179329,200612,2006-05-16,3,26.18,36,0,0,0,27,9,0,16,0,20,0,0,0,36,0,0,36,0,0,0,0
221,CUST0000179481,200614,2006-05-29,13,179.04,0,0,104,0,88,13,3,37,4,63,0,86,1,17,0,0,101,0,0,3,0
222,CUST0000179746,200614,2006-05-31,13,157.35000000000005,0,124,0,0,104,17,3,54,7,63,0,105,1,17,1,0,124,0,0,0,0
223,CUST0000179817,200612,2006-05-19,5,82.15,0,0,39,0,32,6,1,0,1,38,0,1,0,31,7,0,33,6,0,0,0
224,CUST0000181525,200614,2006-05-31,8,48.65,0,0,25,0,0,24,1,0,12,13,0,5,10,10,0,0,0,25,0,0,0
225,CUST0000182916,200614,2006-05-31,16,252.76000000000005,0,0,95,0,52,40,3,31,19,45,0,41,21,33,0,0,0,95,0,0,0
226,CUST0000183469,200610,2006-05-01,6,31.29000000000001,0,0,19,0,7,8,4,0,12,7,0,10,9,0,0,0,0,17,1,1,0
227,CUST0000186827,200610,2006-05-07,3,46.62000000000001,24,0,0,0,24,0,0,0,0,24,0,0,3,21,0,0,24,0,0,0,0
228,CUST0000187585,200614,2006-05-29,20,67.64,60,0,0,0,8,35,17,0,30,30,0,29,4,23,4,0,0,60,0,0,0
229,CUST0000187832,200613,2006-05-27,3,52.46,34,0,0,0,34,0,0,24,0,10,0,23,0,11,0,0,34,0,0,0,1
230,CUST0000188655,200614,2006-05-29,5,92.41,0,49,0,0,41,8,0,0,0,49,0,37,0,12,0,0,49,0,0,0,0
231,CUST0000189276,200609,2006-04-26,1,10.65,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,9,0,0,1
232,CUST0000191190,200613,2006-05-24,11,120.45,0,58,0,0,44,7,7,33,14,11,0,33,2,23,0,0,54,0,4,0,0
233,CUST0000191339,200614,2006-05-30,10,351.39,0,0,131,0,124,6,1,72,7,52,0,94,0,37,0,0,33,0,0,98,0
234,CUST0000192514,200613,2006-05-25,4,63.75,0,0,22,0,17,3,2,0,5,17,0,5,0,17,0,0,20,2,0,0,1
235,CUST0000193010,200614,2006-05-29,13,124.61,0,35,0,0,8,18,9,0,20,15,0,7,0,15,13,0,0,29,6,0,0
236,CUST0000193087,200612,2006-05-17,3,24.33,18,0,0,0,15,0,3,0,3,15,0,17,1,0,0,0,17,1,0,0,1
237,CUST0000193773,200613,2006-05-22,6,115.51,0,0,57,0,49,7,1,31,1,25,0,26,13,18,0,0,30,27,0,0,0
238,CUST0000195975,200614,2006-05-30,18,168.13,95,0,0,0,58,29,8,17,37,41,0,30,30,31,4,0,95,0,0,0,0
239,CUST0000196396,200614,2006-05-31,4,48.49,0,0,29,0,15,12,2,0,7,22,0,29,0,0,0,0,15,0,14,0,0
240,CUST0000197152,200614,2006-05-31,5,50.23,0,0,24,0,16,6,2,0,4,20,0,16,8,0,0,0,0,1,0,23,0
241,CUST0000198011,200614,2006-05-30,5,40.7,0,15,0,0,0,9,6,0,6,9,0,7,6,2,0,0,15,0,0,0,0
242,CUST0000199180,200612,2006-05-19,3,21.3,0,10,0,0,0,9,1,0,1,9,0,1,0,9,0,0,4,6,0,0,0
243,CUST0000199253,200611,2006-05-10,1,8.6,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0
244,CUST0000199788,200611,2006-05-10,2,15.64,0,0,12,0,0,12,0,0,6,6,0,6,0,0,6,0,0,12,0,0,0
245,CUST0000199914,200614,2006-05-31,8,135.66000000000003,0,110,0,0,102,8,0,37,0,73,0,52,0,58,0,0,102,8,0,0,0
246,CUST0000203059,200613,2006-05-27,11,88.45,0,77,0,0,26,51,0,0,13,64,0,41,0,36,0,0,5,72,0,0,0
247,CUST0000206035,200613,2006-05-28,9,256.45000000000005,0,0,114,0,114,0,0,0,0,114,0,114,0,0,0,0,114,0,0,0,0
248,CUST0000206190,200612,2006-05-18,3,80.01,0,29,0,0,28,1,0,16,1,12,0,12,1,16,0,0,29,0,0,0,0
249,CUST0000206442,200614,2006-05-30,9,156.32,0,0,63,0,47,11,5,19,11,33,0,56,2,5,0,0,63,0,0,0,0
250,CUST0000208677,200614,2006-05-31,12,105.22,65,0,0,0,41,23,1,0,18,47,0,37,3,25,0,0,0,65,0,0,0
251,CUST0000209037,200614,2006-05-30,18,134.3,94,0,0,0,50,32,12,0,39,55,0,65,16,13,0,0,2,92,0,0,0
252,CUST0000211064,200614,2006-05-29,9,30.59,0,19,0,0,9,3,7,0,10,9,0,5,12,0,2,0,14,3,2,0,0
253,CUST0000211673,200612,2006-05-20,6,25.67,0,17,0,0,12,0,5,0,5,12,0,4,9,4,0,0,9,8,0,0,1
254,CUST0000212869,200614,2006-05-31,18,256.53,68,0,0,0,36,21,11,12,21,35,0,8,32,27,1,0,68,0,0,0,0
255,CUST0000214716,200613,2006-05-28,5,29.120000000000005,0,20,0,0,0,19,1,0,13,7,0,9,1,10,0,0,0,20,0,0,0
256,CUST0000215521,200613,2006-05-25,4,59.10000000000001,0,50,0,0,50,0,0,0,0,50,0,50,0,0,0,0,50,0,0,0,0
257,CUST0000215621,200614,2006-05-29,33,322.1,0,191,0,0,98,90,3,20,70,101,0,123,13,55,0,0,191,0,0,0,0
258,CUST0000218237,200614,2006-05-31,12,141.56000000000003,0,0,79,0,67,9,3,0,12,67,0,79,0,0,0,0,79,0,0,0,0
259,CUST0000220595,200614,2006-05-31,7,124.23999999999998,77,0,0,0,63,11,3,55,8,14,0,32,14,31,0,0,63,14,0,0,0
260,CUST0000221017,200613,2006-05-27,13,218.53000000000003,0,108,0,0,79,27,2,72,22,14,0,2,12,86,8,0,93,15,0,0,0
261,CUST0000221352,200608,2006-04-23,2,21.69,18,0,0,0,18,0,0,0,0,18,0,8,0,10,0,0,18,0,0,0,1
262,CUST0000222318,200614,2006-05-29,9,74.34,58,0,0,0,34,21,3,21,13,24,0,19,0,36,3,0,58,0,0,0,0
263,CUST0000223188,200613,2006-05-27,6,167.0,0,58,0,0,53,5,0,0,5,53,0,17,8,33,0,0,5,0,0,53,0
264,CUST0000225040,200613,2006-05-24,2,53.21,25,0,0,0,25,0,0,15,0,10,0,0,10,15,0,0,0,0,0,25,0
265,CUST0000225324,200614,2006-05-31,25,53.63,70,0,0,0,0,54,16,0,50,20,0,22,20,28,0,0,0,0,70,0,0
266,CUST0000225488,200613,2006-05-28,4,9.41,0,0,11,0,0,7,4,0,4,7,0,4,0,7,0,0,11,0,0,0,0
267,CUST0000225582,200614,2006-05-30,25,170.54,0,83,0,0,22,50,11,0,42,41,0,22,34,26,1,0,79,0,4,0,0
268,CUST0000225754,200613,2006-05-25,7,66.05,0,47,0,0,27,20,0,0,8,39,0,47,0,0,0,0,0,47,0,0,0
269,CUST0000227265,200613,2006-05-28,2,30.70000000000001,0,20,0,0,20,0,0,0,0,20,0,0,9,11,0,0,20,0,0,0,0
270,CUST0000227629,200613,2006-05-27,26,303.4,0,122,0,0,58,52,12,21,42,59,0,27,42,51,2,0,15,0,107,0,0
271,CUST0000228962,200613,2006-05-26,7,260.91,0,132,0,0,132,0,0,121,0,11,0,43,0,89,0,0,132,0,0,0,0
272,CUST0000231364,200614,2006-05-29,6,78.26999999999998,0,51,0,0,44,5,2,19,7,25,0,10,6,34,1,0,0,1,0,50,0
273,CUST0000231675,200610,2006-05-04,2,72.28999999999998,0,39,0,0,39,0,0,26,0,13,0,0,0,39,0,0,39,0,0,0,0
274,CUST0000231774,200613,2006-05-26,10,106.07,0,51,0,0,31,20,0,0,11,40,0,35,0,16,0,0,51,0,0,0,0
275,CUST0000232172,200614,2006-05-30,23,119.56,99,0,0,0,44,46,9,0,21,78,0,35,25,38,1,0,99,0,0,0,0
276,CUST0000234190,200614,2006-05-30,31,424.74999999999994,0,290,0,0,229,50,11,222,29,39,0,40,14,235,1,0,16,8,266,0,0
277,CUST0000235758,200614,2006-05-31,18,74.93,0,52,0,0,6,38,8,0,41,11,0,31,0,20,1,0,11,0,33,8,0
278,CUST0000235779,200614,2006-05-30,14,42.1,0,0,38,0,0,29,9,0,30,8,0,23,7,8,0,0,0,38,0,0,0
279,CUST0000236697,200614,2006-05-30,10,223.79,0,122,0,0,116,5,1,54,1,67,0,99,0,22,1,0,122,0,0,0,0
280,CUST0000238212,200607,2006-04-13,1,36.47,0,0,0,16,16,0,0,0,0,16,0,16,0,0,0,0,16,0,0,0,1
281,CUST0000238956,200612,2006-05-17,10,155.7,91,0,0,0,74,13,4,53,11,27,0,54,1,34,2,0,91,0,0,0,0
282,CUST0000239683,200614,2006-05-31,9,100.21,0,0,62,0,36,26,0,0,19,43,0,30,12,20,0,0,0,62,0,0,0
283,CUST0000239986,200614,2006-05-30,13,206.02,0,112,0,0,85,23,4,53,22,37,0,19,3,85,5,0,112,0,0,0,0
284,CUST0000240228,200614,2006-05-31,17,268.04,121,0,0,0,85,32,4,77,36,8,0,70,19,32,0,0,117,0,4,0,0
285,CUST0000240244,200613,2006-05-23,15,154.03000000000003,0,0,86,0,55,27,4,0,23,63,0,79,1,6,0,0,86,0,0,0,0
286,CUST0000240308,200613,2006-05-27,8,315.02,0,0,124,0,114,8,2,96,6,22,0,53,24,45,2,0,111,13,0,0,0
287,CUST0000240613,200614,2006-05-30,3,65.16,0,18,0,0,14,4,0,0,0,18,0,0,14,4,0,0,0,0,0,18,0
288,CUST0000240651,200612,2006-05-17,2,25.52,20,0,0,0,20,0,0,0,0,20,0,0,9,11,0,0,0,20,0,0,0
289,CUST0000244418,200607,2006-04-11,1,55.17,0,21,0,0,21,0,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0
290,CUST0000244654,200614,2006-05-31,16,133.51999999999998,0,0,51,0,10,34,7,0,35,16,0,41,6,0,4,0,4,0,0,47,0
291,CUST0000246937,200614,2006-05-29,5,57.92,0,25,0,0,12,12,1,0,1,24,0,10,6,9,0,0,25,0,0,0,0
292,CUST0000247029,200613,2006-05-27,1,5.64,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1
293,CUST0000248273,200614,2006-05-31,15,117.37,0,54,0,0,15,34,5,0,39,15,0,48,1,5,0,0,0,54,0,0,0
294,CUST0000248441,200614,2006-05-30,4,90.77,47,0,0,0,44,3,0,17,3,27,0,30,0,17,0,0,47,0,0,0,0
295,CUST0000248944,200612,2006-05-15,7,88.44,46,0,0,0,42,3,1,0,4,42,0,45,1,0,0,0,1,0,0,45,0
296,CUST0000249577,200614,2006-05-30,17,227.45,184,0,0,0,146,36,2,92,15,77,0,114,0,70,0,0,184,0,0,0,0
297,CUST0000251863,200614,2006-05-29,20,379.28,0,0,145,0,115,25,5,18,25,101,1,53,12,77,2,1,12,133,0,0,0
298,CUST0000255714,200613,2006-05-22,3,84.16,0,36,0,0,29,7,0,0,0,36,0,18,0,18,0,0,11,25,0,0,0
299,CUST0000256112,200613,2006-05-28,16,85.96,50,0,0,0,10,31,9,0,35,15,0,31,7,12,0,0,0,50,0,0,0
300,CUST0000256243,200614,2006-05-30,9,41.6,0,20,0,0,10,1,9,0,10,10,0,6,1,12,1,0,11,0,9,0,0
301,CUST0000257902,200614,2006-05-30,3,50.05,0,0,24,0,17,5,2,17,2,5,0,2,0,22,0,0,22,0,2,0,0
302,CUST0000258097,200613,2006-05-27,6,82.19,0,38,0,0,34,0,4,15,4,19,0,34,0,0,4,0,1,34,3,0,0
303,CUST0000258485,200612,2006-05-16,2,40.79,15,0,0,0,11,4,0,0,4,11,0,15,0,0,0,0,11,0,0,4,0
304,CUST0000258532,200614,2006-05-31,8,150.42000000000004,0,76,0,0,52,24,0,35,2,39,0,7,2,67,0,0,76,0,0,0,0
305,CUST0000259129,200613,2006-05-27,7,69.60000000000001,0,52,0,0,47,5,0,12,0,40,0,52,0,0,0,0,0,52,0,0,0
306,CUST0000259498,200613,2006-05-28,9,244.91,182,0,0,0,177,5,0,142,5,35,0,35,0,147,0,0,182,0,0,0,0
307,CUST0000260697,200614,2006-05-31,9,141.07999999999996,0,0,80,0,78,0,2,0,2,78,0,61,0,19,0,0,54,0,0,26,0
308,CUST0000261381,200613,2006-05-25,6,206.15,38,0,0,0,34,2,2,0,4,34,0,4,27,7,0,0,36,0,2,0,0
309,CUST0000264079,200612,2006-05-18,4,35.25,29,0,0,0,23,6,0,16,6,7,0,0,2,27,0,0,29,0,0,0,0
310,CUST0000265147,200611,2006-05-12,5,108.27,0,0,37,0,34,3,0,0,3,34,0,18,1,10,8,0,37,0,0,0,0
311,CUST0000265274,200614,2006-05-31,22,522.23,0,0,232,0,215,16,1,100,17,115,0,111,11,110,0,0,232,0,0,0,0
312,CUST0000266580,200614,2006-05-29,7,38.7,27,0,0,0,0,24,3,0,11,16,0,22,0,5,0,0,22,0,5,0,0
313,CUST0000267213,200614,2006-05-29,23,288.7399999999999,0,0,163,0,100,59,4,0,27,136,0,136,7,20,0,0,163,0,0,0,0
314,CUST0000267570,200614,2006-05-31,4,18.79,0,15,0,0,6,8,1,0,5,10,0,0,7,8,0,0,1,0,0,14,0
315,CUST0000267979,200614,2006-05-30,8,110.7,0,52,0,0,24,28,0,0,9,43,0,28,0,24,0,0,52,0,0,0,0
316,CUST0000268207,200613,2006-05-26,5,82.19000000000003,41,0,0,0,37,2,2,13,4,24,0,2,2,37,0,0,39,2,0,0,0
317,CUST0000272023,200614,2006-05-30,8,155.0,86,0,0,0,79,7,0,23,0,63,0,61,0,25,0,0,86,0,0,0,0
318,CUST0000273560,200613,2006-05-23,5,59.63000000000001,0,44,0,0,35,9,0,0,0,44,0,27,0,17,0,0,0,44,0,0,0
319,CUST0000274070,200611,2006-05-09,4,36.84,0,0,13,0,0,12,1,0,8,5,0,7,6,0,0,0,1,9,3,0,0
320,CUST0000275005,200613,2006-05-23,6,174.75,0,81,0,0,80,0,1,37,1,43,0,8,55,18,0,0,73,8,0,0,0
321,CUST0000275436,200610,2006-05-07,1,8.84,6,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,6,0,0,0,1
322,CUST0000275903,200614,2006-05-30,7,69.64,0,0,30,0,20,8,2,0,10,20,0,14,15,0,1,0,16,0,0,14,0
323,CUST0000276154,200612,2006-05-20,4,81.57,0,29,0,0,27,0,2,0,2,27,0,0,20,9,0,0,29,0,0,0,0
324,CUST0000276333,200613,2006-05-27,5,92.57,54,0,0,0,44,10,0,38,4,12,0,6,14,34,0,0,54,0,0,0,0
325,CUST0000276604,200614,2006-05-30,8,67.49,0,47,0,0,36,9,2,16,4,27,0,36,2,9,0,0,47,0,0,0,0
326,CUST0000277064,200613,2006-05-27,13,196.03000000000003,0,0,107,0,89,13,5,56,13,38,0,48,9,49,1,0,107,0,0,0,0
327,CUST0000277206,200611,2006-05-13,3,72.84,0,24,0,0,21,3,0,0,3,21,0,24,0,0,0,0,11,0,0,13,0
328,CUST0000278111,200614,2006-05-30,7,139.13,84,0,0,0,80,3,1,49,4,31,0,35,0,49,0,0,84,0,0,0,0
329,CUST0000278741,200613,2006-05-23,12,232.44,116,0,0,0,100,16,0,64,12,40,0,29,29,58,0,0,4,4,0,108,0
330,CUST0000278821,200614,2006-05-31,6,62.11000000000002,0,0,39,0,12,27,0,0,6,33,0,26,0,12,1,0,39,0,0,0,0
331,CUST0000280589,200614,2006-05-31,19,164.83999999999997,0,0,84,0,43,29,12,0,33,51,0,47,1,36,0,0,61,0,23,0,0
332,CUST0000282214,200613,2006-05-26,2,38.57,0,0,20,0,15,5,0,15,0,5,0,15,0,5,0,0,20,0,0,0,1
333,CUST0000282515,200612,2006-05-21,5,73.99,44,0,0,0,40,4,0,11,0,33,0,29,0,15,0,0,0,44,0,0,0
334,CUST0000283803,200613,2006-05-25,10,95.58,72,0,0,0,49,19,4,24,14,34,0,18,5,49,0,0,72,0,0,0,0
335,CUST0000284343,200614,2006-05-31,9,100.91000000000004,0,72,0,0,53,18,1,31,12,29,0,58,3,11,0,0,0,72,0,0,0
336,CUST0000287772,200614,2006-05-31,3,16.83,0,0,14,0,9,5,0,0,5,9,0,0,5,9,0,0,14,0,0,0,0
337,CUST0000289425,200612,2006-05-19,8,47.31,0,32,0,0,14,15,3,0,8,24,0,24,3,5,0,0,14,16,0,2,0
338,CUST0000290793,200613,2006-05-28,5,105.65,0,54,0,0,43,11,0,0,0,54,0,43,0,11,0,0,54,0,0,0,0
339,CUST0000291843,200614,2006-05-29,6,13.510000000000002,0,16,0,0,0,12,4,0,11,5,0,14,2,0,0,0,0,0,16,0,0
340,CUST0000291884,200614,2006-05-31,11,366.89,216,0,0,0,208,8,0,197,8,11,0,57,17,142,0,0,146,0,70,0,0
341,CUST0000291957,200611,2006-05-11,5,106.42,0,54,0,0,51,2,1,45,3,6,0,24,9,21,0,0,54,0,0,0,0
342,CUST0000292042,200613,2006-05-22,9,48.74,0,38,0,0,9,26,3,0,10,28,0,11,3,23,1,0,27,11,0,0,0
343,CUST0000292985,200613,2006-05-27,6,140.8,115,0,0,0,113,0,2,93,2,20,0,70,2,43,0,0,107,0,0,8,0
344,CUST0000293131,200613,2006-05-24,6,89.31,0,0,48,0,22,26,0,0,11,37,0,11,0,24,13,0,48,0,0,0,0
345,CUST0000293597,200612,2006-05-18,10,212.88,0,122,0,0,104,18,0,54,3,65,0,32,36,54,0,0,11,111,0,0,0
346,CUST0000296204,200613,2006-05-25,6,127.2,89,0,0,0,83,6,0,56,0,33,0,61,0,28,0,0,89,0,0,0,0
347,CUST0000297521,200613,2006-05-27,19,79.72,0,46,0,0,0,37,9,0,37,9,0,32,10,4,0,0,0,40,6,0,0
348,CUST0000297608,200614,2006-05-29,10,258.74,0,127,0,0,111,16,0,102,7,18,0,100,0,22,5,0,0,0,127,0,0
349,CUST0000299856,200614,2006-05-31,13,264.95,0,0,122,0,113,6,3,40,9,73,0,96,3,19,4,0,120,2,0,0,0
350,CUST0000300829,200613,2006-05-27,12,132.17000000000002,0,77,0,0,51,26,0,15,21,41,0,32,11,34,0,0,77,0,0,0,0
351,CUST0000301267,200613,2006-05-22,3,55.52,0,0,36,0,35,0,1,21,1,14,0,15,0,21,0,0,35,0,1,0,0
352,CUST0000301586,200613,2006-05-27,9,51.98,0,0,43,0,8,29,6,0,9,34,0,13,8,22,0,0,39,4,0,0,0
353,CUST0000302355,200614,2006-05-31,8,90.3,55,0,0,0,36,18,1,20,4,31,0,19,9,27,0,0,55,0,0,0,0
354,CUST0000305103,200612,2006-05-18,7,105.25,36,0,0,0,25,8,3,0,11,25,0,22,2,12,0,0,18,15,3,0,0
355,CUST0000305191,200614,2006-05-30,25,337.38,0,130,0,0,54,65,11,26,34,70,0,97,11,22,0,0,74,49,7,0,0
356,CUST0000307236,200614,2006-05-31,6,249.40000000000003,0,0,118,0,118,0,0,100,0,18,0,11,0,107,0,0,118,0,0,0,0
357,CUST0000310786,200613,2006-05-26,12,200.46,0,92,0,0,53,36,3,0,6,86,0,46,27,16,3,0,92,0,0,0,0
358,CUST0000311051,200614,2006-05-31,3,21.74,12,0,0,0,5,7,0,0,7,5,0,0,12,0,0,0,0,0,12,0,0
359,CUST0000312303,200614,2006-05-30,17,139.48999999999998,93,0,0,0,40,49,4,0,20,73,0,8,63,20,2,0,93,0,0,0,0
360,CUST0000312428,200613,2006-05-28,12,100.06,0,26,0,0,0,19,7,0,22,4,0,15,5,6,0,0,26,0,0,0,0
361,CUST0000313011,200614,2006-05-30,4,30.09,16,0,0,0,8,6,2,0,8,8,0,6,0,10,0,0,0,16,0,0,0
362,CUST0000313722,200613,2006-05-27,9,110.25,0,68,0,0,49,18,1,14,4,50,0,42,1,25,0,0,68,0,0,0,0
363,CUST0000313963,200614,2006-05-31,30,276.58000000000004,0,0,182,0,72,102,8,17,37,128,0,144,3,34,1,0,182,0,0,0,0
364,CUST0000315693,200611,2006-05-14,10,41.81,0,28,0,0,0,16,12,0,16,12,0,11,12,5,0,0,28,0,0,0,0
365,CUST0000317490,200613,2006-05-25,6,56.05,0,34,0,0,0,34,0,0,0,34,0,34,0,0,0,0,0,0,34,0,0
366,CUST0000318306,200613,2006-05-24,2,69.63,0,0,38,0,38,0,0,25,0,13,0,38,0,0,0,0,38,0,0,0,0
367,CUST0000320138,200613,2006-05-24,6,429.69999999999993,0,143,0,0,143,0,0,131,0,12,0,12,47,84,0,0,143,0,0,0,0
368,CUST0000321850,200614,2006-05-29,18,174.94,0,78,0,0,33,34,11,19,28,31,0,14,9,52,3,0,7,15,56,0,0
369,CUST0000322481,200613,2006-05-26,4,64.17999999999999,28,0,0,0,17,11,0,0,7,21,0,7,4,17,0,0,28,0,0,0,1
370,CUST0000325897,200613,2006-05-28,8,84.53,69,0,0,0,56,10,3,56,9,4,0,41,4,24,0,0,69,0,0,0,0
371,CUST0000326092,200614,2006-05-29,7,90.76000000000002,0,0,65,0,58,3,4,33,7,25,0,55,2,8,0,0,55,0,10,0,0
372,CUST0000326357,200614,2006-05-31,6,164.11999999999995,0,0,93,0,92,0,1,50,1,42,0,92,1,0,0,0,92,0,1,0,0
373,CUST0000326502,200613,2006-05-27,4,26.22,0,17,0,0,0,15,2,0,4,13,0,7,0,10,0,0,17,0,0,0,0
374,CUST0000327274,200614,2006-05-29,15,184.45,0,101,0,0,68,33,0,12,0,89,0,53,7,41,0,0,101,0,0,0,0
375,CUST0000327790,200610,2006-05-06,1,17.16,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0
376,CUST0000328011,200612,2006-05-18,6,189.52000000000004,87,0,0,0,87,0,0,55,0,32,0,48,0,39,0,0,67,20,0,0,0
377,CUST0000329411,200612,2006-05-19,11,120.91,0,83,0,0,53,28,2,34,12,37,0,39,0,44,0,0,59,0,24,0,0
378,CUST0000329564,200610,2006-05-07,6,23.91,0,13,0,0,0,11,2,0,7,6,0,8,1,3,1,0,6,6,0,1,0
379,CUST0000329724,200614,2006-05-30,10,209.18,0,0,116,0,97,19,0,56,5,55,0,46,0,70,0,0,110,0,0,6,0
380,CUST0000332030,200611,2006-05-08,4,57.86,33,0,0,0,33,0,0,12,0,21,0,27,0,6,0,0,33,0,0,0,1
381,CUST0000332648,200614,2006-05-30,2,47.75,0,0,24,0,18,6,0,18,0,6,0,24,0,0,0,0,24,0,0,0,1
382,CUST0000332983,200614,2006-05-29,9,118.96,64,0,0,0,43,21,0,15,11,38,0,28,8,25,3,0,0,64,0,0,0
383,CUST0000333947,200613,2006-05-26,9,179.9,0,82,0,0,75,3,4,59,7,16,0,6,32,43,1,0,0,7,0,75,0
384,CUST0000334297,200613,2006-05-27,12,97.14,72,0,0,0,53,15,4,33,12,26,1,2,4,64,1,1,26,29,17,0,0
385,CUST0000334951,200612,2006-05-18,2,33.620000000000005,0,27,0,0,20,7,0,20,0,7,0,20,0,7,0,0,0,27,0,0,0
386,CUST0000335542,200614,2006-05-29,25,169.76,140,0,0,0,96,29,15,85,35,20,0,3,23,114,0,0,39,101,0,0,0
387,CUST0000337031,200614,2006-05-29,10,154.81,114,0,0,0,104,8,2,32,5,77,0,0,3,111,0,0,0,98,0,16,0
388,CUST0000339117,200614,2006-05-30,6,212.28,0,112,0,0,112,0,0,96,0,16,0,17,31,64,0,0,33,79,0,0,0
389,CUST0000341255,200614,2006-05-31,12,237.09,0,0,96,0,89,3,4,0,7,89,0,67,0,29,0,0,96,0,0,0,0
390,CUST0000341306,200614,2006-05-29,6,111.11,0,0,49,0,46,2,1,0,3,46,0,26,1,22,0,0,48,0,1,0,0
391,CUST0000342078,200614,2006-05-31,13,71.91999999999999,0,0,45,0,17,20,8,0,15,30,0,14,9,21,1,0,45,0,0,0,0
392,CUST0000342503,200612,2006-05-20,4,71.19,0,43,0,0,38,3,2,0,5,38,0,16,0,24,3,0,43,0,0,0,0
