CUST_CODE,TOTAL_QUANTITY,TOTAL_SPEND,TOTAL_COME,STORE_FORMAT
CUST0000068170,23,34.539999999999992,18,SS
CUST0000068170,752,886.29999999999893,95,LS
CUST0000068730,4,4.4799999999999995,1,SS
CUST0000068730,394,592.92,42,MS
CUST0000068730,1561,2228.4599999999982,95,LS
CUST0000068730,31,50.129999999999995,6,XLS
CUST0000068797,1036,1008.5699999999961,317,MS
CUST0000069011,402,634.15000000000032,21,LS
CUST0000069011,83,275.07999999999993,47,SS
CUST0000069477,3,4.24,1,LS
CUST0000069624,37,63.25,6,LS
CUST0000069624,26,31.749999999999993,7,SS
CUST0000069624,85,124.17000000000002,7,XLS
CUST0000069624,554,716.74999999999977,178,MS
CUST0000069832,5,13.36,2,MS
CUST0000070207,94,64.88,17,XLS
CUST0000070949,128,223.66000000000005,17,LS
CUST0000070986,50,60.160000000000004,23,MS
CUST0000070986,733,577.46000000000015,50,LS
CUST0000071220,1,0.78,1,LS
CUST0000071220,28,30.060000000000002,6,SS
CUST0000071264,28,35.72,3,LS
CUST0000071264,49,55.319999999999993,6,MS
CUST0000071511,8,15.29,1,LS
CUST0000071732,476,522.75000000000011,35,LS
CUST0000071732,2422,2896.8799999999965,154,MS
CUST0000072124,206,421.15999999999985,35,LS
CUST0000072578,411,544.59000000000037,71,LS
CUST0000072800,12,16.32,5,XLS
CUST0000072800,2050,2429.7999999999984,108,LS
CUST0000073199,268,399.70999999999987,29,LS
CUST0000073199,7,9.7900000000000009,1,SS
CUST0000073199,2249,2599.2799999999952,368,MS
CUST0000073777,7,11.969999999999999,2,LS
CUST0000073777,51,77.3,15,MS
CUST0000074341,52,59.110000000000014,11,SS
CUST0000074341,21,21.6,1,LS
CUST0000074341,156,197.41999999999996,20,XLS
CUST0000074550,6,5.68,2,SS
CUST0000074550,8,7.38,1,LS
CUST0000074601,21,13.569999999999999,1,SS
CUST0000074601,369,497.93,47,LS
CUST0000074825,152,133.24999999999994,43,MS
CUST0000075013,104,60.39,1,SS
CUST0000075112,604,757.37999999999977,82,LS
CUST0000075112,60,73.41,13,SS
CUST0000075112,7,4.25,2,MS
CUST0000075376,50,71.24,8,SS
CUST0000075376,3525,3379.5000000000009,124,LS
CUST0000076078,33,39.379999999999995,13,LS
CUST0000076091,444,827.09000000000049,51,LS
CUST0000076243,2137,2902.1499999999969,132,LS
CUST0000076243,1,0.97,1,MS
CUST0000076243,16,16.63,6,SS
CUST0000076787,4,4.28,1,SS
CUST0000076787,1834,1923.3400000000006,72,LS
CUST0000076793,217,764.6500000000002,15,LS
CUST0000076793,3,4.42,1,MS
CUST0000077221,1,0.43,1,LS
CUST0000077294,57,73.84,3,MS
CUST0000077294,174,626.1899999999996,61,LS
CUST0000077294,1,0.62,1,XLS
CUST0000077478,1,12.13,1,SS
CUST0000077708,47,61.419999999999995,6,XLS
CUST0000077708,2124,2802.9200000000037,125,LS
CUST0000077998,9,23.11,1,SS
CUST0000077998,1318,1358.83,52,LS
CUST0000078020,68,35.260000000000005,22,SS
CUST0000078020,1810,673.0999999999982,337,MS
CUST0000078328,432,648.61000000000035,43,LS
CUST0000078328,606,850.77000000000066,101,MS
CUST0000078429,1,1.57,1,SS
CUST0000078429,169,231.69,26,MS
CUST0000078429,304,336.92999999999995,80,LS
CUST0000078429,46,33.65,6,XLS
CUST0000078777,1600,2152.5500000000029,187,MS
CUST0000078777,3,3.59,1,SS
CUST0000078889,5,2.17,1,MS
CUST0000078889,37,37.569999999999993,9,LS
CUST0000078889,5,5.08,1,SS
CUST0000079114,189,276.44999999999993,77,LS
CUST0000079114,5,21.719999999999995,4,MS
CUST0000079125,138,241.91000000000005,8,MS
CUST0000079207,42,64.16,16,MS
CUST0000079207,267,318.10999999999979,63,LS
CUST0000079529,315,464.49,61,LS
CUST0000079529,72,97.15,5,MS
CUST0000079790,70,72.91,16,LS
CUST0000080301,31,36.58,5,LS
CUST0000080301,279,340.51999999999981,72,MS
CUST0000080372,362,447.04999999999984,36,LS
CUST0000080372,5,5.74,1,SS
CUST0000080630,354,443.3599999999999,122,MS
CUST0000080630,1376,2259.3300000000027,110,LS
CUST0000080684,9,10.22,2,LS
CUST0000080905,14,13.86,3,LS
CUST0000081109,4,7.0699999999999994,1,LS
CUST0000081255,2014,4585.0099999999984,226,LS
CUST0000081326,622,691.5699999999988,125,LS
CUST0000081326,45,58.899999999999991,12,MS
CUST0000081357,225,344.87000000000006,21,MS
CUST0000081357,3,9.43,2,XLS
CUST0000081357,356,640.29000000000008,49,LS
CUST0000081381,41,57.39,7,MS
CUST0000081683,130,147.03,46,MS
CUST0000081993,480,658.21,83,MS
CUST0000081993,43,37.980000000000004,11,LS
CUST0000082206,1166,1927.7299999999987,67,LS
CUST0000082456,121,158.92999999999998,27,SS
CUST0000082456,27,40.55,5,XLS
CUST0000082456,9,13.62,1,LS
CUST0000082523,669,888.16000000000054,111,LS
CUST0000082523,38,34.089999999999996,13,SS
CUST0000083700,2432,2901.8999999999905,97,LS
CUST0000083735,1,0.65,1,LS
CUST0000083736,338,342.88,75,MS
CUST0000083736,2,2.24,2,LS
CUST0000084449,50,61.930000000000007,21,SS
CUST0000084449,854,1299.1200000000003,107,LS
CUST0000084449,1464,2318.5499999999965,165,XLS
CUST0000084449,21,31.93,4,MS
CUST0000084519,106,124.17999999999999,19,MS
CUST0000084849,750,1179.310000000002,86,LS
CUST0000084849,4,4.02,1,MS
CUST0000084889,6,5.96,1,MS
CUST0000084985,101,156.78999999999996,23,MS
CUST0000085180,627,889.04999999999973,133,LS
CUST0000085180,532,942.22,89,MS
CUST0000085249,608,538.74999999999977,67,MS
CUST0000085396,764,1251.1300000000006,29,LS
CUST0000085396,62,98.149999999999977,4,XLS
CUST0000085435,2036,2576.0700000000015,101,LS
CUST0000085435,3,1.8,1,MS
CUST0000085537,10,5.42,3,LS
CUST0000085537,70,85.750000000000014,4,XLS
CUST0000085537,1720,1562.2299999999982,87,MS
CUST0000085841,59,117.33,4,LS
CUST0000086516,1829,2034.6500000000042,117,LS
CUST0000086516,39,30.8,8,SS
CUST0000086516,20,14.780000000000001,8,MS
CUST0000086754,23,20.8,1,SS
CUST0000086768,2,10.41,1,XLS
CUST0000086768,2354,2703.4800000000005,140,LS
CUST0000086768,7,11.99,2,MS
CUST0000086810,18,13.81,1,LS
CUST0000086931,7,9.15,1,MS
CUST0000086940,69,95.039999999999992,25,MS
CUST0000086940,592,695.12999999999965,33,LS
CUST0000086976,2655,3070.9299999999903,239,MS
CUST0000086976,38,51.569999999999993,13,LS
CUST0000087799,444,407.00999999999971,43,MS
CUST0000087833,457,833.81000000000085,29,LS
CUST0000087833,358,541.86999999999989,37,SS
CUST0000087833,27,37.760000000000005,2,MS
CUST0000087850,761,1690.4099999999994,32,XLS
CUST0000087850,51,74.13,3,LS
CUST0000087850,6,4.5299999999999994,1,MS
CUST0000087895,730,796.15999999999951,138,MS
CUST0000087895,11,13.41,1,SS
CUST0000087895,559,688.80000000000007,56,XLS
CUST0000087895,107,138.25,33,LS
CUST0000088073,9,7.93,1,MS
CUST0000088073,812,817.14999999999986,33,XLS
CUST0000088073,907,992.10999999999967,21,LS
CUST0000088232,89,150.38000000000005,40,LS
CUST0000088232,8,10.370000000000001,2,SS
CUST0000088232,817,1405.579999999999,187,MS
CUST0000088309,81,94.479999999999961,36,LS
CUST0000088415,6,11.32,5,XLS
CUST0000088415,353,303.89999999999986,64,SS
CUST0000088415,2482,2757.50999999999,416,LS
CUST0000088415,553,601.26999999999975,128,MS
CUST0000088575,33,60.81,9,SS
CUST0000088575,2664,3930.9500000000007,110,LS
CUST0000088575,18,4.68,1,XLS
CUST0000088575,1094,1273.329999999999,184,MS
CUST0000088620,7,2.87,3,MS
CUST0000088620,122,85.379999999999967,27,LS
CUST0000088701,841,957.94999999999891,73,MS
CUST0000088701,568,598.10000000000014,32,LS
CUST0000088813,11,17.77,5,LS
CUST0000088853,2,3.48,1,LS
CUST0000088853,61,127.71000000000001,6,SS
CUST0000088853,4,6.2399999999999993,2,MS
CUST0000088904,32,38.6,1,MS
CUST0000088955,21,24.2,4,SS
CUST0000088955,2206,2383.3600000000042,263,LS
CUST0000088955,51,59.67,11,MS
CUST0000088955,98,98.81,7,XLS
CUST0000089459,14,43.12,1,LS
CUST0000089459,87,145.92999999999998,36,MS
CUST0000089485,30,46.850000000000009,1,LS
CUST0000089501,180,178.52000000000004,19,MS
CUST0000089501,937,1060.1499999999994,59,SS
CUST0000089501,24,29.759999999999998,3,LS
CUST0000089711,619,697.51999999999975,34,LS
CUST0000089820,2823,1964.3899999999931,246,LS
CUST0000089820,3,1.5899999999999999,3,SS
CUST0000089820,11,10.07,1,XLS
CUST0000089962,1,1.46,1,LS
CUST0000090072,3,1.88,2,SS
CUST0000090072,111,151.00000000000003,17,MS
CUST0000090072,2,3.32,2,LS
CUST0000090376,459,439.16000000000014,29,LS
CUST0000090508,11,14.21,1,XLS
CUST0000090508,2760,3701.1799999999994,185,LS
CUST0000090508,11,16.290000000000003,2,SS
CUST0000090867,5,4.78,2,LS
CUST0000090867,1,4.96,1,MS
CUST0000090870,9,4.23,1,SS
CUST0000090957,74,101.98,15,MS
CUST0000091090,69,95.320000000000007,2,MS
CUST0000091090,186,235.51,7,LS
CUST0000091257,20,39.23,3,MS
CUST0000091271,1,0.26,1,MS
CUST0000091271,2089,2808.1899999999996,200,LS
CUST0000091625,158,206.84000000000003,16,XLS
CUST0000091625,606,787.24000000000024,29,LS
CUST0000091646,18,26.57,1,MS
CUST0000091671,27,31.680000000000003,17,LS
CUST0000091671,1,0.84,1,SS
CUST0000091671,9,8.7,4,MS
CUST0000091697,268,452.54,27,LS
CUST0000091697,8,17.31,1,MS
CUST0000091796,9,0.09,3,XLS
CUST0000091796,14,25.41,3,MS
CUST0000091796,1,1.54,1,LS
CUST0000091896,177,248.57999999999998,27,MS
CUST0000091896,3607,6076.7900000000027,238,LS
CUST0000092176,18,32.57,6,MS
CUST0000092176,578,908.12000000000023,24,SS
CUST0000092176,7,13.069999999999999,2,LS
CUST0000092176,1196,1886.5400000000025,228,XLS
CUST0000092187,589,654.27999999999952,59,LS
CUST0000092201,3,2.19,2,XLS
CUST0000092201,424,589.41000000000008,40,LS
CUST0000092201,6,5.26,4,SS
CUST0000092269,447,653.53000000000043,52,MS
CUST0000092269,27,35.600000000000009,1,XLS
CUST0000092460,83,115.93,37,LS
CUST0000092460,775,925.59999999999991,110,XLS
CUST0000092460,1,1.62,1,SS
CUST0000092637,20,24.48,4,LS
CUST0000092645,2,11.120000000000001,1,SS
CUST0000092645,609,830.11000000000013,39,LS
CUST0000092645,4,6.77,1,MS
CUST0000092674,364,418.22000000000014,62,MS
CUST0000092674,40,42.14,5,LS
CUST0000092719,4,2.11,1,XLS
CUST0000092719,8,5.2200000000000006,2,LS
CUST0000092839,456,630.42000000000007,100,LS
CUST0000092839,3,4.05,1,SS
CUST0000092839,22,34.759999999999991,21,MS
CUST0000093216,425,510.74999999999994,25,LS
CUST0000093216,5,4.54,1,SS
CUST0000093216,16,37.57,5,MS
CUST0000093607,1046,711.2899999999986,132,LS
CUST0000093607,4,1.06,1,MS
CUST0000094387,56,65.320000000000007,17,LS
CUST0000094387,7,7.3699999999999992,2,MS
CUST0000094518,46,68.41,3,LS
CUST0000094693,8,9.84,1,LS
CUST0000094763,125,156.04,34,SS
CUST0000094763,152,182.15000000000009,45,LS
CUST0000095091,7,8.4,4,SS
CUST0000095092,25,44.33,1,LS
CUST0000095209,38,52.09,1,XLS
CUST0000095712,42,56.35,13,MS
CUST0000095712,248,322.28999999999996,27,LS
CUST0000095739,809,1201.9799999999998,40,LS
CUST0000095739,18,19.9,1,MS
CUST0000096239,98,85.710000000000036,18,LS
CUST0000096331,4,4.57,1,SS
CUST0000096346,5,3.29,2,XLS
CUST0000096346,128,161.73000000000008,43,LS
CUST0000096525,63,81.07,9,MS
CUST0000096570,1116,1209.6099999999988,79,LS
CUST0000097065,11,3.33,1,SS
CUST0000097065,9,6.59,2,MS
CUST0000097065,1749,2064.2999999999965,182,LS
CUST0000097226,70,90.059999999999988,6,LS
CUST0000097252,8,23.0,3,SS
CUST0000097252,25,36.699999999999996,1,XLS
CUST0000097252,27,33.399999999999991,5,MS
CUST0000097252,2050,3954.6400000000076,113,LS
CUST0000097286,3,3.24,1,SS
CUST0000097667,3,1.59,1,SS
CUST0000097667,2,3.33,1,MS
CUST0000097667,1881,1842.0100000000002,100,LS
CUST0000097667,352,305.55000000000007,14,XLS
CUST0000097732,3,1.7100000000000002,2,XLS
CUST0000097732,2817,2905.9000000000051,105,MS
CUST0000097732,1,0.28,1,LS
CUST0000097732,1,0.65,1,SS
CUST0000098174,150,189.93000000000004,8,XLS
CUST0000098174,17,21.96,3,LS
CUST0000098337,50,33.14,14,MS
CUST0000098337,50,53.309999999999988,12,LS
CUST0000098337,2,3.74,1,XLS
CUST0000098592,3,1.9100000000000001,2,SS
CUST0000098592,1,0.59,1,LS
CUST0000098592,2,1.3399999999999999,1,MS
CUST0000098598,12,17.04,1,LS
CUST0000098775,108,127.44999999999999,12,LS
CUST0000098812,37,29.47,1,MS
CUST0000099026,383,338.17000000000007,15,XLS
CUST0000099026,1030,972.9399999999996,30,MS
CUST0000099026,98,91.87,5,LS
CUST0000099315,1773,2518.7200000000003,173,LS
CUST0000099315,3,0.96,1,XLS
CUST0000099315,14,68.8,9,MS
CUST0000099465,218,350.39,52,LS
CUST0000099530,1732,2437.9599999999991,130,LS
CUST0000099530,96,127.93,8,SS
CUST0000099557,8,9.42,3,SS
CUST0000099557,2320,2498.6299999999992,152,LS
CUST0000100419,71,91.91,8,LS
CUST0000100432,242,359.16999999999996,22,LS
CUST0000100629,45,64.710000000000008,2,XLS
CUST0000100629,1040,1370.5899999999992,77,LS
CUST0000100865,157,362.63000000000011,52,LS
CUST0000100865,2,2.18,2,SS
CUST0000100897,1651,1606.6299999999956,233,XLS
CUST0000100897,8,8.9799999999999986,4,MS
CUST0000100914,56,131.81,3,SS
CUST0000100914,1,0.53,1,LS
CUST0000100914,150,224.73000000000002,20,MS
CUST0000100955,1340,1743.2300000000009,100,LS
CUST0000100955,48,69.329999999999984,7,XLS
CUST0000101121,3,1.78,1,MS
CUST0000101121,18,43.27,1,LS
CUST0000101121,65,87.539999999999992,9,SS
CUST0000101121,309,347.29999999999995,15,XLS
CUST0000101162,1128,1212.9399999999978,72,MS
CUST0000101185,375,367.97,28,MS
CUST0000101377,10,13.920000000000002,1,LS
CUST0000101652,375,352.18000000000006,66,SS
CUST0000101652,50,139.01,13,XLS
CUST0000101652,4,2.27,4,LS
CUST0000101652,4,9.0400000000000009,1,MS
CUST0000101739,6,4.46,1,XLS
CUST0000101913,4,7.96,1,SS
CUST0000102015,84,89.91,22,SS
CUST0000102015,2433,3331.9899999999966,133,LS
CUST0000102309,525,763.62000000000057,76,LS
CUST0000102309,16,17.439999999999998,5,MS
CUST0000102309,7,6.34,3,SS
CUST0000102331,597,975.83999999999969,28,LS
CUST0000102383,237,288.6,83,MS
CUST0000102383,73,85.85,15,SS
CUST0000102383,3,4.0600000000000005,1,LS
CUST0000102491,8,11.67,1,LS
CUST0000102869,261,362.71000000000004,13,LS
CUST0000102869,1,0.74,1,MS
CUST0000102963,252,275.40000000000003,41,MS
CUST0000103039,84,76.29,2,LS
CUST0000103039,45,54.66,6,MS
CUST0000103653,4,13.47,2,SS
CUST0000103653,1088,1624.3400000000001,58,LS
CUST0000103784,746,1056.2000000000003,79,LS
CUST0000103784,180,353.34000000000003,65,SS
CUST0000104035,2405,4093.9800000000077,168,LS
CUST0000104542,25,40.820000000000007,15,SS
CUST0000104542,104,191.00000000000003,32,LS
CUST0000104542,68,120.32,30,MS
CUST0000104637,2124,3108.9000000000033,186,LS
CUST0000104637,7,5.51,1,MS
CUST0000104788,7,4.99,1,SS
CUST0000104986,1491,1526.2999999999984,101,MS
CUST0000105001,3,1.68,1,MS
CUST0000105001,262,321.2399999999999,40,LS
CUST0000105586,42,50.930000000000007,9,MS
CUST0000105586,412,589.93999999999983,63,LS
CUST0000105586,20,16.310000000000002,11,SS
CUST0000105586,12,4.58,10,XLS
CUST0000105613,18,12.809999999999999,1,XLS
CUST0000105613,129,205.46999999999997,24,LS
CUST0000105652,2042,1718.4700000000034,90,MS
CUST0000105652,49,45.540000000000006,2,LS
CUST0000105720,1,4.41,1,MS
CUST0000105720,698,658.19000000000176,310,LS
CUST0000105725,2,1.23,1,SS
CUST0000106420,8,3.32,2,XLS
CUST0000106420,53,58.820000000000007,18,LS
CUST0000106420,99,86.0,26,MS
CUST0000106540,194,208.06000000000012,55,MS
CUST0000106540,62,98.58,6,LS
CUST0000106639,932,1368.2799999999988,90,LS
CUST0000106639,4,6.77,2,MS
CUST0000106749,16,17.080000000000002,1,LS
CUST0000106770,61,75.720000000000013,10,XLS
CUST0000106770,3,3.74,1,MS
CUST0000106871,59,62.61,15,SS
CUST0000106871,117,156.2,16,LS
CUST0000106871,45,72.23,9,MS
CUST0000106871,1,1.64,1,XLS
CUST0000107151,40,60.08,11,LS
CUST0000107151,3,15.05,1,XLS
CUST0000107151,70,86.27,16,SS
CUST0000107151,18,49.879999999999995,2,MS
CUST0000107301,66,97.550000000000011,8,MS
CUST0000107333,19,21.690000000000005,6,SS
CUST0000107333,4,6.14,2,MS
CUST0000107554,244,347.94000000000028,91,LS
CUST0000107554,37,40.24,10,MS
CUST0000107768,187,251.33000000000004,20,LS
CUST0000107768,230,363.87000000000012,68,SS
CUST0000107770,23,46.360000000000007,4,MS
CUST0000107770,240,292.79000000000008,48,LS
CUST0000107770,8,10.62,1,XLS
CUST0000109079,1071,975.46999999999878,163,LS
CUST0000109079,42,43.959999999999994,2,MS
CUST0000109120,13,22.11,1,MS
CUST0000109188,63,106.82,9,LS
CUST0000109188,873,900.65000000000089,58,MS
CUST0000109193,273,340.2299999999999,57,LS
CUST0000109193,43,60.150000000000006,9,MS
CUST0000109262,1,0.42,1,MS
CUST0000109451,9,14.62,1,LS
CUST0000109500,438,442.43999999999994,43,MS
CUST0000109509,5,5.01,1,LS
CUST0000109625,1690,2578.2799999999979,33,LS
CUST0000109639,1046,1741.3900000000003,135,LS
CUST0000109639,8,5.1700000000000008,4,MS
CUST0000109701,12,8.8500000000000014,4,MS
CUST0000109728,179,321.36,14,MS
CUST0000110356,230,320.98,17,XLS
CUST0000110356,32,36.08,2,LS
CUST0000110356,1,0.08,1,MS
CUST0000110486,8,10.0,6,SS
CUST0000110486,15,14.490000000000002,4,LS
CUST0000110486,494,448.92999999999995,30,MS
CUST0000110508,4,3.9299999999999997,4,MS
CUST0000110508,45,33.169999999999995,26,LS
CUST0000110607,2,1.87,1,LS
CUST0000110607,85,168.89000000000004,33,SS
CUST0000110748,18,18.43,2,LS
CUST0000110854,34,38.120000000000005,6,LS
CUST0000110854,1,0.71,1,MS
CUST0000111137,465,443.84999999999991,31,LS
CUST0000111137,1139,1172.6699999999996,75,MS
CUST0000111673,453,535.21,61,LS
CUST0000111673,56,63.430000000000007,25,MS
CUST0000111779,78,131.94,8,XLS
CUST0000112178,299,593.9,33,MS
CUST0000112178,70,137.63000000000002,4,LS
CUST0000112178,3,4.9399999999999995,2,SS
CUST0000112178,9,11.34,1,XLS
CUST0000112412,162,209.75,71,MS
CUST0000112467,20,41.01,4,XLS
CUST0000112467,6,5.35,5,MS
CUST0000112467,1588,1914.9900000000002,171,LS
CUST0000112612,90,113.46000000000001,8,LS
CUST0000113788,33,13.650000000000002,8,SS
CUST0000113788,6,3.4699999999999998,4,MS
CUST0000113788,601,338.70999999999981,133,LS
CUST0000113976,940,1169.4999999999993,42,LS
CUST0000114208,920,1266.6500000000015,65,LS
CUST0000114208,88,121.87,12,MS
CUST0000114492,378,689.77000000000021,42,LS
CUST0000114775,3343,5601.4099999999871,100,LS
CUST0000114775,4,5.0,2,MS
CUST0000115101,4,6.3,1,XLS
CUST0000115101,752,1424.6999999999994,154,LS
CUST0000115101,256,665.22000000000014,35,MS
CUST0000115390,5,6.74,1,SS
CUST0000115390,4,6.03,2,MS
CUST0000115390,2035,2888.8800000000047,101,LS
CUST0000115400,4,70.38,1,MS
CUST0000115400,45,60.05,3,LS
CUST0000115401,24,45.179999999999993,7,LS
CUST0000115629,553,708.1800000000004,28,MS
CUST0000115629,161,199.25,10,XLS
CUST0000115629,52,32.09,10,LS
CUST0000115923,362,434.59,76,LS
CUST0000115970,237,309.2199999999998,80,MS
CUST0000115970,4,2.4600000000000004,1,XLS
CUST0000115970,2996,2991.4799999999991,302,LS
CUST0000116031,26,37.370000000000005,2,LS
CUST0000116031,10,10.3,1,MS
CUST0000117239,6,6.87,3,LS
CUST0000117239,431,760.27000000000021,156,MS
CUST0000117522,20,30.22,1,LS
CUST0000117777,190,959.95,14,LS
CUST0000117777,12,21.33,3,MS
CUST0000119198,1168,1359.5400000000006,93,LS
CUST0000119837,100,132.01999999999998,4,MS
CUST0000119837,232,300.64999999999986,7,LS
CUST0000120088,568,558.52999999999975,34,MS
CUST0000120088,4,2.11,2,LS
CUST0000120143,64,110.82000000000001,12,LS
CUST0000120143,3,27.63,1,SS
CUST0000120214,410,490.12000000000012,20,LS
CUST0000120453,26,25.9,8,MS
CUST0000120453,112,119.12,56,XLS
CUST0000120536,20,36.96,3,SS
CUST0000120536,296,528.86999999999989,45,MS
CUST0000120536,8,14.239999999999998,2,LS
CUST0000120799,155,254.00000000000003,5,LS
CUST0000120837,22,19.69,5,MS
CUST0000120837,252,281.99999999999994,36,LS
CUST0000120903,4,7.98,1,LS
CUST0000121178,715,928.66999999999985,67,LS
CUST0000121178,1,1.74,1,MS
CUST0000121178,7,7.76,2,SS
CUST0000121259,1043,785.80000000000018,99,LS
CUST0000121266,11,17.03,1,MS
CUST0000121492,63,88.34,16,LS
CUST0000121684,2,1.72,1,LS
CUST0000121998,83,97.19,11,LS
CUST0000122093,74,111.85999999999999,10,LS
CUST0000122174,5,2.96,1,XLS
CUST0000122425,41,77.47999999999999,15,SS
CUST0000122993,22,31.429999999999996,2,MS
CUST0000123142,16,23.32,1,XLS
CUST0000124113,169,134.95999999999998,39,SS
CUST0000124113,210,146.07,49,LS
CUST0000124431,180,236.26999999999998,62,SS
CUST0000124431,3,8.83,3,XLS
CUST0000124431,100,93.31,46,MS
CUST0000124431,459,748.0100000000009,59,LS
CUST0000124448,1,1.05,1,MS
CUST0000124935,3,0.03,1,MS
CUST0000124935,2,2.77,1,LS
CUST0000124963,978,1271.4599999999996,90,MS
CUST0000125006,60,55.78,19,LS
CUST0000125091,260,409.21999999999991,12,MS
CUST0000125091,970,1434.0499999999984,44,LS
CUST0000125124,133,148.79000000000002,44,MS
CUST0000125124,1,1.32,1,SS
CUST0000125124,1003,1343.5099999999993,164,LS
CUST0000125421,1845,2404.9799999999959,235,MS
CUST0000125421,14,11.23,1,LS
CUST0000125490,7,6.6099999999999994,1,MS
CUST0000125548,29,31.220000000000006,2,LS
CUST0000126117,94,107.44,2,LS
CUST0000126202,101,105.41999999999999,16,LS
CUST0000126343,79,100.81,1,LS
CUST0000126351,3,1.88,1,SS
CUST0000126351,55,65.23,2,LS
CUST0000126668,103,90.0,29,MS
CUST0000126668,27,31.309999999999995,7,LS
CUST0000126750,4,5.5100000000000007,1,SS
CUST0000126750,30,68.58,8,LS
CUST0000126750,500,646.59,47,XLS
CUST0000127124,1194,1411.0599999999995,78,LS
CUST0000127477,1505,2144.3100000000009,139,LS
CUST0000127498,3,3.32,1,XLS
CUST0000127498,4,3.7800000000000002,2,SS
CUST0000127498,2697,3125.2799999999979,233,MS
CUST0000127498,84,120.47,3,LS
CUST0000127560,4,2.7600000000000002,2,LS
CUST0000128103,233,198.27999999999994,58,MS
CUST0000128103,283,334.12,25,LS
CUST0000128103,2,2.4400000000000004,1,SS
CUST0000128185,2,2.17,1,XLS
CUST0000128185,154,183.98000000000002,18,MS
CUST0000128804,9,10.28,2,LS
CUST0000128862,20,21.04,3,XLS
CUST0000128997,8,73.800000000000011,1,SS
CUST0000128997,134,100.22999999999995,19,MS
CUST0000128997,96,73.32,8,LS
CUST0000129034,27,30.1,3,SS
CUST0000129368,175,192.91999999999996,6,SS
CUST0000129368,34,120.85999999999999,9,MS
CUST0000129484,88,128.35,4,XLS
CUST0000129677,1031,1523.67,66,LS
CUST0000129677,10,32.650000000000006,1,XLS
CUST0000129804,3,2.7,1,MS
CUST0000130407,3,6.69,1,MS
CUST0000130407,4,3.45,3,LS
CUST0000130407,5,4.16,2,SS
CUST0000130446,11,46.099999999999994,1,LS
CUST0000130658,2,2.34,2,XLS
CUST0000130658,595,867.79000000000019,72,LS
CUST0000130658,82,83.31,21,SS
CUST0000130703,26,29.380000000000003,1,XLS
CUST0000130703,79,182.35000000000002,7,LS
CUST0000130724,159,217.04000000000002,14,MS
CUST0000130724,14,23.04,2,LS
